requestId,owner,amountOfEEth_wei,amountOfEEth_ether,shareOfEEth_wei,isValid,owner_is_contract
46964,0x405DC08F4b13f4bfE533611491a2f9E0992D9B9B,1021338028908201667,1.021338,971485595192426544,True,True
46966,0x646bf56e1D87B353611f456826977A8BE2E04F6a,1083906368376062902,1.083906,1030999917373413579,True,False
46971,0x2486F5202EeE5a34c4Fe71488738E7a1F713cCb7,306183027367759017,0.306183,291237956642189765,True,False
47027,0xB9d1206A51980fEA9e636461cC748786C3AF5d3C,35651313374199282,0.035651,33910133922069959,True,False
47030,0xFE30EA27c4E20FeC4779e89472BC3440aE797217,109356563359229715,0.109357,104015682952440334,True,False
47031,0xA609F217E653C3dD231604673E4cB94A5275EB28,109052231550252267,0.109052,103726214447006826,True,False
47033,0xccBF87A238391F752D594cF9407099456053fa02,1020817036410249815,1.020817,970961211197723600,True,False
47070,0x2D246c44cdf62A0D3949f6EAE1c276E69Ed7aE35,105573828581454602,0.105574,100415764545827659,True,False
47072,0xdaC2977F505D38F4457a0bDbc965E6C4a6F7FA9b,305023779698476806,0.305024,290121107234914329,True,True
47100,0x346a6373EFbf377D52b2abd1485285660991E42c,52277177876928712,0.052277,49722119153367618,True,False
47145,0xd33314a7046E7c1fFb83055120638AefD84B9c21,511086272887527579,0.511086,486091808069514565,True,False
47198,0xC65f06340aaC98146c4bc7E6320ECaC1788D9cf2,11147826428991100,0.011148,10602435663849671,True,True
47302,0x8832716486E27bb9dB9bb424159001588F7F9c28,103691096136142157,0.103691,98613178334143302,True,False
47306,0x84BD42AD8B3A870477b5f5C5bc57c02A46001D40,2087832707307680437,2.087833,1985588220875466924,True,False
47317,0xff218B7aE6e75346b78530b5A6b165b7Df933f0E,2028852173743974002,2.028852,1929481358153714699,True,False
47318,0xcFAED1Dad65a83d7A975BB7aBcdE81056472138A,60474352783775291,0.060474,57512389445003642,True,False
47331,0x6118Cfbff14e7534Fc89340B049C98265dcb7743,304581317348469377,0.304581,289660859266810556,True,True
47351,0x705068E82233F9680D35D0e19C8e5f54a5530CeA,102028360513485743,0.102028,97028635060849034,True,False
47354,0x7d87C22A510654e5601131b6f5CB311Bb463f5fA,130593920728163725,0.130594,124194388812349803,True,False
47358,0xE553f7D5283AB7Ac970aAD57438DD6e46a460699,14999999999999999,0.015000,14264950633214986,True,False
47362,0xa8d8dE7E784E9b63c548dE85fE279f920F869187,41672060997103191,0.041672,39629836043001523,True,True
47376,0xfEa40Cfa49F66625D732B3C05dc3F1909BdaCeed,275518839135822926,0.275519,262009063669658344,True,False
47382,0x3566A919a72DA8f85C839012a517020e5622A04c,201321865582605832,0.201322,191450260399522211,True,False
47401,0x6bDd9d00e32470f6ca2ca6933550B53628AEE3F2,153069670699096542,0.153070,145562887437275363,True,False
47471,0x430Ba6DA72D515627CfE41c739160E61775CD5fD,1536258972198945473,1.536259,1460895343911229394,True,False
47484,0x33700F132c5e567405B72061ceb2eC11195778c2,10000000000000000,0.010000,9509434088577895,True,False
47951,0x326ce3994D16E8aC6193d4A282ECd6bE58818866,417417958106675049,0.417418,396877635975278724,True,False
48024,0x8eef625d1aa6F87e9E9FC48c8E6D181FbaaE5A5D,157391041282214649,0.157391,149638086223644434,True,False
48065,0x556f3806e013Bb75dC54AB819C12b00DcDB9C260,10000000000000000,0.010000,9507217213189832,True,False
48071,0x556f3806e013Bb75dC54AB819C12b00DcDB9C260,10000000000000000,0.010000,9507217213189832,True,False
48130,0x2985dfBE62FFDec4249539c0b9e2C84E6A4Bc8fE,1009104638543461118,1.009105,959347579316421741,True,False
48159,0xa33f256274fc1c7EEF4571a415D2E1A6a8f0A784,30310843926590925,0.030311,28815696051687075,True,False
48166,0x6E197F6A971364d0b798246d8E9f748a622DA463,11158016143847666,0.011158,10607622886371214,True,True
48238,0xbFEA5DF5d50aE158e6145C7d3d2AFfaA6D65a6aE,345115979763873818,0.345116,328075087728688457,True,False
48246,0xD0CE354f6E28Be7289eB62e14ce0c73311434Ca1,100201472113813605,0.100201,95253794903310601,True,False
48265,0x85D767D4A71EcE503F5Fd0f37401CdE351Ad9C8e,116016104590755170,0.116016,110287543676170760,True,False
48424,0xD1E81F06f19068932d3FeedA5cd556991Af7F67a,23190341655096104,0.023190,22041725379290887,True,False
48448,0x482D8a09B8bf2078b6D0eBc2e876138c62101739,102337184835651756,0.102337,97266270805610907,True,False
48455,0xA5b09b3a5b26b90462235A8559e4699D169bb180,176258359553771745,0.176258,167524574372866214,True,False
48527,0xC6B16B6D4562dB661C579d911e8B66a6B914B5e4,307089265827139806,0.307089,291856031920308752,True,False
48537,0xAac077F639F0E04b28e830cC27F900b23C4F4462,415557751294851938,0.415558,394935072389793934,True,False
48578,0xC82395271Aa52Fa392D66b7AED82E0749C74Fa95,30802755045293059,0.030803,29274121961898799,True,False
48623,0xB03eE55F554e998322ba403538854ab54670475A,1021127128706187314,1.021127,970430256635360494,True,False
48629,0x5234Ec9b99D1Ded2c9bd394Cd0e786b1A43806c1,102279395409895043,0.102279,97201432755874780,True,False
48764,0x4107c95458A224aFd69e9B514824Da9790eC932F,132888122560662165,0.132888,126280600601490614,True,False
48798,0x2835E7B3d3ae58e57E7f65ddAa08b5EDF21dad68,10232846446131877,0.010233,9723709004695247,True,False
48814,0x739DE9033d1dB578f3ca960cC15025e8972aA8B3,20267723990746761,0.020268,19259299092482670,True,False
48835,0xb39AB1018043a64359c765c5a18a8E54E3888975,1020694481191328842,1.020694,969909611177112695,True,False
48836,0x47b8e513c4cd4F2AF46DD84adD8A06b3289DaC2D,1125950904502802515,1.125951,1069928978861719996,True,False
48852,0xa936945f58AF6bdEF0a250381B86610a63824080,118649079767523879,0.118649,112743278373802112,True,False
48918,0x9Aa2A03101b3ED895e927B78A49D612f71604446,62030156197578352,0.062030,58941351533212498,True,False
48924,0xE59EbFfE72EE3984401688e46429B202114047b6,51744094443013370,0.051744,49167486385476243,True,False
48932,0x1A37610eF10e538e59f5e51d6dc8088E80345413,41737621655570660,0.041738,39659288013484862,True,False
48938,0xCd0325b6a53027870Da6402d5cad9EceB189753d,122019035605712424,0.122019,115943072083714045,True,False
48940,0x7c673b6cDc6ce943775F2A4aB5df71E3E6F2AF2A,121734189696497565,0.121734,115668665297522837,True,False
48952,0xddE52E1dc09834a61D51fd1ba903C1d9059d5E64,32332922074714696,0.032333,30721902785694258,True,False
48958,0x0ADFAA2Fd26AF99ddDCc68C4eFbe479C1a04c4e3,34341325823708353,0.034341,32630235864542699,True,False
48980,0x777023e906D54D031482E5A6de37d6a1fC81FAC4,143256209340439061,0.143256,136118329380623101,True,False
48986,0xe30e13885CB014722d5a3a6D470f0e9a8C74c5A5,19477354312626704,0.019477,18506463260786727,True,False
48990,0x555E5F1590Cd4e5C9975c8C3b10293b2BfEe8019,10177984315559684,0.010178,9670640569631190,True,False
49239,0x2644178d7D83faFC057954ee2f122C043a80C8ea,48943049277621395,0.048943,46495626231165891,True,False
49247,0x75af1293Fc8c5f353F15B30d4e0D61609b9d7cA8,817896491127744793,0.817896,776997144815123400,True,False
49252,0x19444ad510e7C1911e9ab6bd7BBFe116232f9e50,122299617509130010,0.122300,116183960497922952,True,False
49268,0x83A45aa8a976FB20e8C91B00223548D27605e70A,208741189075932138,0.208741,198302975592520210,True,False
49278,0x7206ca21Af2cB9Fe0c02284b5413b10D25500A43,203321625167612148,0.203322,193154419841777880,True,False
49337,0x26eD505fCe70D11cbC98C6AD4DB6946dC72FAe75,25458109477352527,0.025458,24182539905298330,True,False
49342,0x899944D870f1f7898115c07EB4eF59B308B65C41,20444693318529570,0.020445,19420319190109094,True,False
49346,0x3556e6cFCF38234e1Ae95f97290b57834f13889e,30667039977794355,0.030667,29130478785163641,True,False
49399,0xB4Bed71f89345456Aa2f966b340DD2073e3C21A1,517241793592447828,0.517242,491295050528700651,True,False
49412,0xd0b17F99169Abb019Db923f54a308B171a215082,509180964151545507,0.509181,483638581820002772,True,False
49429,0xe085b240C272F83ef9434E39a0829c0Aaad3F330,266215225672053854,0.266215,252854858035117825,True,False
49501,0xD50A58af8Fa142333266759A7354c44671fCaD82,464978474359345140,0.464978,441632874425864863,True,False
49507,0x54624D5e5ccb6b62bA06C7D7651C9717639228bD,12947641588764737,0.012948,12297567494410443,True,False
49539,0xC691c23B012eC725886dD3871e0eF6180D812050,272492213817752795,0.272492,258801557540131798,True,False
49568,0xaeCE24baA3279bC7b07Deb867A9230a222505B98,122126563720610129,0.122127,115988015642044214,True,False
49572,0x45528bCc2A1A4f8bd71606dd9c2c2B28E9A83df4,124335026741826520,0.124335,118085472867122054,True,False
49635,0x73fa4d5b2A91dC2A8Ef9ef9e287bf1Cd8b5CAA1c,111944588271230339,0.111945,106315438741443552,True,False
49659,0xd965bB802Da9e1cA4992757c07F9F6d1459E7Ede,251330452215974025,0.251330,238692264709448111,True,False
49672,0xeF7E2941eaFC245F53A08C9454c5331bcb67D927,51938473451777667,0.051938,49326739933221715,True,False
49691,0x63a242238cD0B48c214E8b4297ee3c81d28d4759,217973432968552361,0.217973,207005547443192371,True,False
49762,0xBE3c2E511E283857e3ba7256f43bEF0f96B7D65A,109076689359980295,0.109077,103585893136476569,True,False
49779,0x82387afb757e728AbEA6d7C59F7eA1Ea77db764d,20000000000000000,0.020000,18993222794765483,True,False
49841,0xc48b33b56571f45AE3Ad9Ff937A89525a7e08F19,206301458654406397,0.206301,195916478355412023,True,False
49843,0x5B9985cC9EEbdE3AeE1373e4821B1C849C09fe30,1091506115862223813,1.091506,1036560942021016197,True,False
49873,0xb160A19431928Fe49d4117e7e15Dc5855BFDc277,101506408386601554,0.101506,96396691479158742,True,False
49961,0x4dD9bb1f3c88C1aBf5A6894feA114F3d85a84eb0,15339783167359712,0.015340,14566448035271931,True,False
49965,0x2BE7D027cc12C998Fe33410e16614Ad7c4EE98ce,21877550927360526,0.021878,20774622773058619,True,False
49974,0xd965bB802Da9e1cA4992757c07F9F6d1459E7Ede,1247443439947898047,1.247443,1184555208290436749,True,False
49985,0xaC5EC5588f8b167B3ae804AFA1cc2caeC55a162A,545063487312795799,0.545063,517561021297076574,True,False
50015,0x8366383a301031d5ECcd82a631862125771CC6f3,102522332723500547,0.102522,97346715597866952,True,False
50032,0x9EE9b424dE4d7002a92bF5881997C7F1845332AF,10118054090174573,0.010118,9607179841419667,True,False
50049,0xC9386E24a0f0a1E9f4325456c0EBde9A1FE43949,231637155178126577,0.231637,219939519716817079,True,False
50066,0x2A328e208e9CE6930CD87C8CD9F01F6C3f10426f,536684667682580786,0.536685,509582186669130297,True,False
50075,0x3b0C03E544289A63AC00f3C7aA92493b6f33EE0F,518772147016947053,0.518772,492569706181460998,True,False
50235,0xDee7F5DfD0de0B579Fa3fbaD34Bb74b6b25a903D,175288915940397677,0.175289,166420741791894151,True,False
50411,0x623806c35bcf2B1cA8ceb2724C050b2707eA882b,10289705175295132,0.010290,9767966042100013,True,True
50429,0x35998CF90E2E3fe5c2793c7877D1DB796a050E00,1040909135187722611,1.040909,988111817465513304,True,False
50471,0x045786743C2203107355abC1BD2080e1733B4a8F,199839375077597644,0.199839,189695057554218981,True,False
50479,0x468C4e33C7e70528DA901254BCb88714Cb7BE452,10000000000000000,0.010000,9492376438855474,True,False
50480,0x468C4e33C7e70528DA901254BCb88714Cb7BE452,10000000000000000,0.010000,9492376438855474,True,False
50567,0xb270a2798ae823006bb7A22b27BfEFC68A4abfDE,46022232840059280,0.046022,43683487894383947,True,True
50582,0x4e9f0a0109F6092D4C773096B961C45399adA89d,10871504574485775454,10.871505,10318996402770826500,True,False
50616,0x8961962E904C2e60E03b02e1E5C2a248e0f92147,821406607621738455,0.821407,779633094946763396,True,False
50645,0x9CF053B0889E191CfD4d3Ed8d76E4E08f6B6a609,1047110237551349444,1.047110,993850018295227657,True,False
50655,0x39AFd38dC64530CD515E543025a4D15af7E26A89,99999999999999996,0.100000,94913599605265058,True,False
50673,0xAc51528378F01d00571A9d7F0a97B255E1FBABf4,102241409746491617,0.102241,97041002277563501,True,False
50725,0x82EbC75592B8ECb87206feCE4F78F423eCeaC2da,112739170349525951,0.112739,107004804743846768,True,False
50790,0x3d565C83b46B3C37E7e9A62D9618D0111A74e6Ac,449294827197249697,0.449295,426433083209955031,True,False
50793,0x3115c3f6FE7Fe6043F250B7bf6c6f1F60119164B,438186419564869031,0.438186,415889911489552725,True,False
50811,0xB6E477C29452d8D5e87C999AC664e6D245E5474A,2049068078597588302,2.049068,1944741800939049744,True,False
50842,0xc014994a4DdDd62855c75e05000aC4C204AeAc8a,111410344217117640,0.111410,105736199690855021,True,False
50846,0xf2Cc5Ab715d7f0C98bb49606EF8270e00180C98e,40889628073639554,0.040890,38807113555393334,True,False
50906,0xA7793EF9899Fb58Cf2aB01AEc25536666650A483,10612319682810823,0.010612,10071657038973848,True,False
50907,0x32b7Fd1dA51B71825A1618cA37545D6Ec0A54226,100000000000000,0.000100,94905330220001,True,True
51065,0x1556395cAbc65f3018db66fA35fCe003F7FFddFe,20564894675182685,0.020565,19515658052699302,True,False
51074,0xD4Df3425D0200BC48f142b5048BA661e437D0B34,40703674573206624,0.040704,38626942029402595,True,False
51078,0x727Fec63422A3EC6a9818c7998cc8aFeBE9C4782,28506414898008437,0.028506,27051995852391289,True,False
51086,0x65Db54C1F493baD770dE0369aF7a4359B959FE7e,22317572357465754,0.022318,21178912781901073,True,False
51122,0x2F7767cCFE9B80d88eFB1316dd3D97d2f00e652B,50965747302582098,0.050966,48363858182000276,True,False
51134,0x32b7Fd1dA51B71825A1618cA37545D6Ec0A54226,200000000000000,0.000200,189786424295948,True,True
51136,0x32b7Fd1dA51B71825A1618cA37545D6Ec0A54226,200000000000000,0.000200,189786424295948,True,True
51198,0xea3AAc32650b82bbcFd5E5564d222A01E912565D,396854177502618843,0.396854,376581999489158603,True,False
51203,0x511F0BBF81808fcfDc5736DCEFcE015AcCF53cAb,112025776714500657,0.112026,106303255404673901,True,False
51214,0x7238aB1353d580346Db202EC1283022Df1B33D0E,154187909008333594,0.154188,146306985433331159,True,False
51220,0x8697e08059b2313cAE482B5bB41C29B58e329149,168663448060852550,0.168663,160041245197221606,True,False
51231,0x677983eA66d03006809391F6edA826eB81a4Faf9,527078842778117596,0.527079,500134174209969283,True,False
51299,0x7aa777A3B266A8B98B8D6DA969d2C4DD9021d546,449675127524102682,0.449675,426672873772024427,True,False
51309,0xC21292349e99Bd5c5186E005F7fBd5DBDd016837,10195743224522998,0.010196,9674127052494955,True,False
51348,0xD7987c20B0eDF412c983c64688F7d1460e103E7a,10248768179508562,0.010249,9724113371312912,True,False
51465,0xFAC309e57c21DCD5cdC83f5151d69Fd3f2Dc754b,264231413492203733,0.264231,250697709195429081,True,False
51510,0x370138bD28d27dBb0A438f553e056217835B6363,107478104422994677,0.107478,101969003524196044,True,False
51609,0xaD28Ec4cd81f3F1735585680e921C1e0c433a0EE,1027664742355636856,1.027665,974963015123295716,True,False
51686,0xEFa272eC193610ECe81f50791A927271805a06c6,35786613424672347,0.035787,33949944237822212,True,False
51708,0xD4d59ba36f8A81Fbc8BE4473A0651c05BdEb54f1,305507716183435327,0.305508,289825683081646172,True,False
51757,0xcd897165D5f7F3D75D10070712772c50F8B377aE,10129791529527461,0.010130,9609547745101615,True,False
51776,0x3d0b4b2083C87f06507CEfe924Ecebe56f21C5aB,40784716009830007,0.040785,38690102814500297,True,False
51794,0x4C6D39e3448321cdD8B3d654E34B11274a9b958F,344388460378000213,0.344388,326701427489180331,True,False
51801,0xAbD9A703D5099399Be906Ed79037aAbef546AD1a,122242896237393957,0.122243,115961317454647705,True,False
51828,0x43f5F78eF1cC4865F25d69C29FBFe64836a81796,284820554736374874,0.284821,270184753323034838,True,False
51829,0xd66c9268893332Ac4a585456A4b3f0E2EF683798,280357075878082055,0.280357,265950634983483655,True,False
51844,0xA18Dbcf396025EfB9B6F41D8d62fc810BC36d8dd,296178319503190228,0.296178,280950837435953232,True,False
51890,0xa5789C4920f881C178409EF0016f11ed36dEF5E0,111453293536027274,0.111453,105717999999999999,True,False
51892,0x43cb09356Bd45c0863832b8D8347C25cBeD2fFB4,12314559273707610,0.012315,11680862323525607,True,False
51907,0x2DFF3a32Eb702cE32E64F78699862d385d0b81a6,51341119236157015,0.051341,48697654367988719,True,False
51925,0x67e3D6Bde0DFE05B59c8E15eF59378575a46617E,887070760640516096,0.887071,841397031157791730,True,False
51930,0xb59d16ec530935643525d595a698d3aCbD9e1357,10239783480676163,0.010240,9712554852014821,True,False
51991,0x269737605564906b99051e904e1a41Da5C7bA045,1045838545337615010,1.045839,991914902576388991,True,False
51992,0x269737605564906b99051e904e1a41Da5C7bA045,101671237276992693,0.101671,96429048124128224,True,False
52001,0x4893D705d848abd7EBeC4D037b1F9ecd2f26372D,1262849051570940223,1.262849,1197736304080569772,True,False
52006,0x8239a4bef926cb724C5bA3BD27676E437Ee70068,245213889620600270,0.245214,232570612851982607,True,False
52047,0x5805e7AA862cE1f482A9a1166b9478C682d550d9,151604855808840561,0.151605,143780237010396563,True,False
52051,0x3949b9cBB410b58217e25891dCd2Cdf40ECB8B0f,20755674620171445,0.020756,19684434250323673,True,False
52075,0x5863fABA256716E075e4b42A478abFd03017e59D,71695460382020108,0.071695,67993643773323354,True,False
52145,0xbc23550fF2A72e2835dbf59B9B6051c75832faee,1033210336983437129,1.033210,979808918292269427,True,False
52146,0xe7e962d82Ca36C8048E937C4C626ebDEC4Bb3296,265974938233360052,0.265975,252228038372267376,True,False
52183,0xdaB8C2d612826775ECfeB22C46298BfCDf456649,162321722131133515,0.162322,153928614873718776,True,False
52192,0x658B6453d1681fdec1d67cB4F175e03f8893F459,112127448724705115,0.112127,106329717581325274,True,False
52223,0x7B2Bd0Fc47Dca01D550b01491892cE3437ac9495,10135226349873507,0.010135,9611168074025849,True,True
52225,0x92b0980Bb20284CA5f04Bbe2312086e57F5ab731,102494527813057653,0.102495,97194882430179631,True,False
52238,0x922342E048E56Edc6A0d0Bc0916817A109777C26,343841723754807126,0.343842,326062831138592417,True,False
52239,0x6634D6bF17843d50B88aAB45325935841241fA2A,112127448724705115,0.112127,106329717581325274,True,False
52250,0x2d11428Eb8CCe6628d81e9E70C3Ac72655bDFB04,26981008876618283,0.026981,25585195155583414,True,False
52267,0x4e600cc9a246C9a4B56c637c7a3Cee60C43498df,10173234383764506,0.010173,9646940492935692,True,False
52324,0xC847abEA11E98A928541363e65F0CBdF0735f591,10248164261881577,0.010248,9717452222049329,True,False
52358,0x0837901241C31ED97E29572c86c357F308c24fE0,491566522983075135,0.491567,466110229986684831,True,False
52372,0xCF5E2b640a974E4d4867EcEeAe355F3B5fF47D26,223928705242895020,0.223929,212332320085556458,True,False
52419,0x292D09B5c1e97296069098C8C29e01ce53Dbb49D,112113165402859687,0.112113,106305066481976864,True,False
52420,0x82c440117ADcEE5e3671Dc0546fDD937C28e74D8,112113165402859687,0.112113,106305066481976864,True,False
52421,0x888393B204245AdBF10b6477CD35d77ab03E21e7,112113165402859687,0.112113,106305066481976864,True,False
52422,0xB1Ecb5689238bc9e4dBd59aB2A3045e77b5e19cb,112087941594369192,0.112088,106281149410071209,True,False
52423,0xC917CC0a8670119b9F5ab6b0366aaDd97D04ABA0,112087941594369192,0.112088,106281149410071209,True,False
52424,0x917A2DCb27C029FA7B5D22A62259a481d1E647Bf,112087941594369192,0.112088,106281149410071209,True,False
52425,0xDD72569348304cA5ACaE1dD392166a489D5F5316,112113165402859687,0.112113,106305066481976864,True,False
52426,0xe79F6334107a5Fca525104e11bD6ab9F160eDfd8,111404435622900400,0.111404,105633052931154338,True,False
52433,0xA5A61542186E21D7400cE5De5E04c9B2f363Bb45,102412856323088636,0.102413,97107288523292249,True,False
52445,0x81f7411956191B6969BBA72bE1eA4cD8a9Aa7643,12537000994013908788,12.537001,11887233490272315926,True,False
